category,eu_ember_state,year,amount
prison_personell,Malta,2013,172
prison_personell,Malta,2014,223
prison_personell,Netherlands,2008,0
prison_personell,Netherlands,2009,11024
prison_personell,Netherlands,2010,10783
prison_personell,Netherlands,2011,11387
prison_personell,Netherlands,2012,11121
prison_personell,Netherlands,2013,0
prison_personell,Netherlands,2014,0
prison_personell,Austria,2008,3935
prison_personell,Austria,2009,3884
prison_personell,Austria,2010,3920
prison_personell,Austria,2011,3920
prison_personell,Austria,2012,3891
prison_personell,Austria,2013,3868
prison_personell,Austria,2014,3947
prison_personell,Poland,2008,29468
prison_personell,Poland,2009,30389
prison_personell,Poland,2010,30410
prison_personell,Poland,2011,30441
prison_personell,Poland,2012,30475
prison_personell,Poland,2013,30511
prison_personell,Poland,2014,30349
prison_personell,Portugal,2008,5808
prison_personell,Portugal,2009,5348
prison_personell,Portugal,2010,5392
prison_personell,Portugal,2011,5255
prison_personell,Portugal,2012,5329
prison_personell,Portugal,2013,5221
prison_personell,Portugal,2014,5005
prison_personell,Romania,2008,10832
prison_personell,Romania,2009,10973
prison_personell,Romania,2010,10866
prison_personell,Romania,2011,10906
prison_personell,Romania,2012,10727
prison_personell,Romania,2013,10793
prison_personell,Romania,2014,11082
prison_personell,Slovenia,2008,674
prison_personell,Slovenia,2009,690
prison_personell,Slovenia,2010,729
prison_personell,Slovenia,2011,744
prison_personell,Slovenia,2012,720
prison_personell,Slovenia,2013,710
prison_personell,Slovenia,2014,700
prison_personell,Slovakia,2008,4876
prison_personell,Slovakia,2009,4971
prison_personell,Slovakia,2010,4983
prison_personell,Slovakia,2011,5019
prison_personell,Slovakia,2012,4972
prison_personell,Slovakia,2013,4990
prison_personell,Slovakia,2014,5003
prison_personell,Finland,2008,2781
prison_personell,Finland,2009,2741
prison_personell,Finland,2010,2687
prison_personell,Finland,2011,2626
prison_personell,Finland,2012,2596
prison_personell,Finland,2013,2436
prison_personell,Finland,2014,2402
prison_personell,Sweden,2008,7700
prison_personell,Sweden,2009,6911
prison_personell,Sweden,2010,6987
prison_personell,Sweden,2011,7043
prison_personell,Sweden,2012,0
prison_personell,Sweden,2013,0
prison_personell,Sweden,2014,0
prison_personell,UK England and Wales,2008,51239
prison_personell,UK England and Wales,2009,46460
prison_personell,UK England and Wales,2010,45020
prison_personell,UK England and Wales,2011,42160
prison_personell,UK England and Wales,2012,40000
prison_personell,UK England and Wales,2013,34200
prison_personell,UK England and Wales,2014,32320
prison_personell,UK Scotland,2008,3321
prison_personell,UK Scotland,2009,3694
prison_personell,UK Scotland,2010,3708
prison_personell,UK Scotland,2011,3549
prison_personell,UK Scotland,2012,4350
prison_personell,UK Scotland,2013,4510
prison_personell,UK Scotland,2014,4628
prison_personell,UK Northern Ireland,2008,1753
prison_personell,UK Northern Ireland,2009,1791
prison_personell,UK Northern Ireland,2010,1759
prison_personell,UK Northern Ireland,2011,2143
prison_personell,UK Northern Ireland,2012,1791
prison_personell,UK Northern Ireland,2013,1920
prison_personell,UK Northern Ireland,2014,1827
prison_personell,Iceland,2008,93
prison_personell,Iceland,2009,96
prison_personell,Iceland,2010,0
prison_personell,Iceland,2011,0
prison_personell,Iceland,2012,101
prison_personell,Iceland,2013,104
prison_personell,Iceland,2014,0
prison_personell,Liechtenstein,2008,6
prison_personell,Liechtenstein,2009,16
prison_personell,Liechtenstein,2010,16
prison_personell,Liechtenstein,2011,16
prison_personell,Liechtenstein,2012,16
prison_personell,Liechtenstein,2013,16
prison_personell,Liechtenstein,2014,16
prison_personell,Norway,2008,3056
prison_personell,Norway,2009,3151
prison_personell,Norway,2010,3418
prison_personell,Norway,2011,3424
prison_personell,Norway,2012,3413
prison_personell,Norway,2013,3406
prison_personell,Norway,2014,3509
prison_personell,Switzerland,2008,3400
prison_personell,Switzerland,2009,0
prison_personell,Switzerland,2010,0
prison_personell,Switzerland,2011,0
prison_personell,Switzerland,2012,3812
prison_personell,Switzerland,2013,0
prison_personell,Switzerland,2014,4102
prison_personell,Montenegro,2008,455
prison_personell,Montenegro,2009,486
prison_personell,Montenegro,2010,516
prison_personell,Montenegro,2011,504
prison_personell,Montenegro,2012,502
prison_personell,Montenegro,2013,481
prison_personell,Montenegro,2014,484
prison_personell,FYR of Macedonia,2008,748
prison_personell,FYR of Macedonia,2009,775
prison_personell,FYR of Macedonia,2010,769
prison_personell,FYR of Macedonia,2011,764
prison_personell,FYR of Macedonia,2012,0
prison_personell,FYR of Macedonia,2013,0
prison_personell,FYR of Macedonia,2014,0
prison_personell,Albania,2008,3574
prison_personell,Albania,2009,3843
prison_personell,Albania,2010,3551
prison_personell,Albania,2011,3615
prison_personell,Albania,2012,3615
prison_personell,Albania,2013,3512
prison_personell,Albania,2014,3603
prison_personell,Serbia,2008,3352
prison_personell,Serbia,2009,3314
prison_personell,Serbia,2010,3430
prison_personell,Serbia,2011,3850
prison_personell,Serbia,2012,3857
prison_personell,Serbia,2013,3852
prison_personell,Serbia,2014,3832
prison_personell,Turkey,2008,0
prison_personell,Turkey,2009,25987
prison_personell,Turkey,2010,28718
prison_personell,Turkey,2011,34646
prison_personell,Turkey,2012,40561
prison_personell,Turkey,2013,43295
prison_personell,Turkey,2014,45459
prison_personell,Bosnia & Herzegovina,2008,0
prison_personell,Bosnia & Herzegovina,2009,0
prison_personell,Bosnia & Herzegovina,2010,1797
prison_personell,Bosnia & Herzegovina,2011,1805
prison_personell,Bosnia & Herzegovina,2012,0
prison_personell,Bosnia & Herzegovina,2013,1814
prison_personell,Bosnia & Herzegovina,2014,1844
prison_personell,Kosovo,2008,0
prison_personell,Kosovo,2009,0
prison_personell,Kosovo,2010,0
prison_personell,Kosovo,2011,431
prison_personell,Kosovo,2012,788
prison_personell,Kosovo,2013,679
prison_personell,Kosovo,2014,679
male_prison_personell,Belgium,2008,0
male_prison_personell,Belgium,2009,0
male_prison_personell,Belgium,2010,0
male_prison_personell,Belgium,2011,0
male_prison_personell,Belgium,2012,0
male_prison_personell,Belgium,2013,0
male_prison_personell,Belgium,2014,0
male_prison_personell,Bulgaria,2008,0
male_prison_personell,Bulgaria,2009,0
male_prison_personell,Bulgaria,2010,0
male_prison_personell,Bulgaria,2011,0
male_prison_personell,Bulgaria,2012,0
male_prison_personell,Bulgaria,2013,0
male_prison_personell,Bulgaria,2014,0
male_prison_personell,Czech Republic,2008,7923
male_prison_personell,Czech Republic,2009,8142
male_prison_personell,Czech Republic,2010,7916
male_prison_personell,Czech Republic,2011,8003
male_prison_personell,Czech Republic,2012,8303
male_prison_personell,Czech Republic,2013,8036
male_prison_personell,Czech Republic,2014,8067
male_prison_personell,Denmark,2008,2304
male_prison_personell,Denmark,2009,2312
male_prison_personell,Denmark,2010,2313
male_prison_personell,Denmark,2011,2284
male_prison_personell,Denmark,2012,2272
male_prison_personell,Denmark,2013,2249
male_prison_personell,Denmark,2014,2186
male_prison_personell,Germany,2008,28377
male_prison_personell,Germany,2009,27858
male_prison_personell,Germany,2010,27696
male_prison_personell,Germany,2011,26899
male_prison_personell,Germany,2012,27051
male_prison_personell,Germany,2013,26974
male_prison_personell,Germany,2014,26763
male_prison_personell,Estonia,2008,0
male_prison_personell,Estonia,2009,0
male_prison_personell,Estonia,2010,0
male_prison_personell,Estonia,2011,0
male_prison_personell,Estonia,2012,0
male_prison_personell,Estonia,2013,0
male_prison_personell,Estonia,2014,0
male_prison_personell,Ireland,2008,0
male_prison_personell,Ireland,2009,0
male_prison_personell,Ireland,2010,0
male_prison_personell,Ireland,2011,0
male_prison_personell,Ireland,2012,0
male_prison_personell,Ireland,2013,0
male_prison_personell,Ireland,2014,0
male_prison_personell,Greece,2008,0
male_prison_personell,Greece,2009,0
male_prison_personell,Greece,2010,0
male_prison_personell,Greece,2011,0
male_prison_personell,Greece,2012,0
male_prison_personell,Greece,2013,0
male_prison_personell,Greece,2014,0
male_prison_personell,Spain,2008,16164
male_prison_personell,Spain,2009,16844
male_prison_personell,Spain,2010,0
male_prison_personell,Spain,2011,0
male_prison_personell,Spain,2012,0
male_prison_personell,Spain,2013,0
male_prison_personell,Spain,2014,0
male_prison_personell,France,2008,0
male_prison_personell,France,2009,19776
male_prison_personell,France,2010,0
male_prison_personell,France,2011,0
male_prison_personell,France,2012,0
male_prison_personell,France,2013,20601
male_prison_personell,France,2014,20717
male_prison_personell,Croatia,2008,0
male_prison_personell,Croatia,2009,0
male_prison_personell,Croatia,2010,0
male_prison_personell,Croatia,2011,0
male_prison_personell,Croatia,2012,0
male_prison_personell,Croatia,2013,0
male_prison_personell,Croatia,2014,1988
male_prison_personell,Italy,2008,39370
male_prison_personell,Italy,2009,38851
male_prison_personell,Italy,2010,38095
male_prison_personell,Italy,2011,37612
male_prison_personell,Italy,2012,37754
male_prison_personell,Italy,2013,37349
male_prison_personell,Italy,2014,36748
male_prison_personell,Cyprus,2008,0
male_prison_personell,Cyprus,2009,0
male_prison_personell,Cyprus,2010,0
male_prison_personell,Cyprus,2011,0
male_prison_personell,Cyprus,2012,0
male_prison_personell,Cyprus,2013,0
male_prison_personell,Cyprus,2014,0
male_prison_personell,Latvia,2008,0
male_prison_personell,Latvia,2009,0
male_prison_personell,Latvia,2010,0
male_prison_personell,Latvia,2011,0
male_prison_personell,Latvia,2012,0
male_prison_personell,Latvia,2013,1857
male_prison_personell,Latvia,2014,1738
male_prison_personell,Lithuania,2008,2042
male_prison_personell,Lithuania,2009,2123
male_prison_personell,Lithuania,2010,1959
male_prison_personell,Lithuania,2011,1901
male_prison_personell,Lithuania,2012,1906
male_prison_personell,Lithuania,2013,1902
male_prison_personell,Lithuania,2014,1903
male_prison_personell,Luxembourg,2008,0
male_prison_personell,Luxembourg,2009,0
male_prison_personell,Luxembourg,2010,0
male_prison_personell,Luxembourg,2011,0
male_prison_personell,Luxembourg,2012,0
male_prison_personell,Luxembourg,2013,0
male_prison_personell,Luxembourg,2014,0
male_prison_personell,Hungary,2008,5227
male_prison_personell,Hungary,2009,5100
male_prison_personell,Hungary,2010,5194
male_prison_personell,Hungary,2011,5182
male_prison_personell,Hungary,2012,5391
male_prison_personell,Hungary,2013,5148
male_prison_personell,Hungary,2014,5080
male_prison_personell,Malta,2008,0
male_prison_personell,Malta,2009,227
male_prison_personell,Malta,2010,172
male_prison_personell,Malta,2011,178
male_prison_personell,Malta,2012,154
male_prison_personell,Malta,2013,139
male_prison_personell,Malta,2014,195
male_prison_personell,Netherlands,2008,0
male_prison_personell,Netherlands,2009,7584
male_prison_personell,Netherlands,2010,7389
male_prison_personell,Netherlands,2011,7865
male_prison_personell,Netherlands,2012,7619
male_prison_personell,Netherlands,2013,0
male_prison_personell,Netherlands,2014,0
male_prison_personell,Austria,2008,0
male_prison_personell,Austria,2009,2999
male_prison_personell,Austria,2010,3024
male_prison_personell,Austria,2011,3013
male_prison_personell,Austria,2012,2981
male_prison_personell,Austria,2013,2933
male_prison_personell,Austria,2014,2951
male_prison_personell,Poland,2008,23823
male_prison_personell,Poland,2009,24482
male_prison_personell,Poland,2010,24369
male_prison_personell,Poland,2011,24301
male_prison_personell,Poland,2012,24182
male_prison_personell,Poland,2013,24065
male_prison_personell,Poland,2014,23939
male_prison_personell,Portugal,2008,0
male_prison_personell,Portugal,2009,0
male_prison_personell,Portugal,2010,0
male_prison_personell,Portugal,2011,0
male_prison_personell,Portugal,2012,0
male_prison_personell,Portugal,2013,3913
male_prison_personell,Portugal,2014,3747
male_prison_personell,Romania,2008,8559
male_prison_personell,Romania,2009,8671
male_prison_personell,Romania,2010,8610
male_prison_personell,Romania,2011,8608
male_prison_personell,Romania,2012,8467
male_prison_personell,Romania,2013,8563
male_prison_personell,Romania,2014,8805
male_prison_personell,Slovenia,2008,0
male_prison_personell,Slovenia,2009,525
male_prison_personell,Slovenia,2010,0
male_prison_personell,Slovenia,2011,0
male_prison_personell,Slovenia,2012,553
male_prison_personell,Slovenia,2013,548
male_prison_personell,Slovenia,2014,541
male_prison_personell,Slovakia,2008,3858
male_prison_personell,Slovakia,2009,3903
male_prison_personell,Slovakia,2010,3936
male_prison_personell,Slovakia,2011,3959
male_prison_personell,Slovakia,2012,3920
male_prison_personell,Slovakia,2013,3948
male_prison_personell,Slovakia,2014,3939
male_prison_personell,Finland,2008,1783
male_prison_personell,Finland,2009,1751
